INSTITUTE_NAME,Latitude,Longitude,Unnamed: 3
NAIDIGHI HAZRAT ALI HIGH SCHOOL,24.6173809,89.0527644,✅ Valid
CHAK SIMLA HIGH SCHOOL,24.7590552,88.8157383,✅ Valid
BHONPARA HIGH SCHOOL,24.650207,88.9931261,✅ Valid
BARA SHANTA HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KASHIABARI HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
SHAHAGOLA HIGH SCHOOL,24.6803306,88.9769307,✅ Valid
BANKA HIGH SCHOOL,24.6284269,89.0196031,✅ Valid
RANI NAGAR HIGH SCHOOL,24.5807555,89.0350228,✅ Valid
SHALIA HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
ATRAI PILOT GIRLS HIGH SCHOOL,24.612516,88.9815724,✅ Valid
BISHA DIMUKHI HIGH SCHOOL,24.6121515,88.9829943,✅ Valid
JAGADASH HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
THAL OLMA JUNIOR HIGH SCHOOL,24.6188664,88.9868532,✅ Valid
GOAL BARI HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KHANJORE JOYSHARA HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
ATRAI HIGH SCHOOL,24.6071258,88.9888796,✅ Valid
NAWABER TAMBU HIGH SCHOOL,24.5791904,89.0008513,✅ Valid
SANNASBARI HIGH SCHOOL,24.6850421,88.8471847,✅ Valid
SHUKTIGACHHA K D HIGH SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
KASUNDA HIGH SCHOOL,24.5832063,88.9820696,✅ Valid
PAIKARA IDEAL JUNIOR GIRLS HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
DIGHA DAKHIN PARA  HIGH SCHOOL,24.8477198,88.9264194,✅ Valid
AMRUL KASBA DR. ASRAF ALI CHOWDHURY JUNIOR SECONDARY SCHOOL,24.6008907,88.9629296,✅ Valid
DEBNAGAR SUDARSHANA MODEL HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KHIDRAKALIKAPUR DAUDIA ALIM MADRASHA,24.9912047,88.9857548,✅ Valid
GURNAI SENIOR MADRASHA,24.6012421,89.0155433,✅ Valid
UDON PAI DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
CHAK SIMLA DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
SREDHAR GURNAY DAKHIL MADRASHA,24.9131597,88.7530952,✅ Valid
BARAKALIKAPUR  ALHAJ DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
ATRAI DALIL LIKHAR KANDRIO DAKHIL MADRASHA,24.6188664,88.9868532,✅ Valid
MOSKIPUR DAKHIL MADRASAH,24.7936071,88.9318082,✅ Valid
NANDANALI  ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
FOTOKIA BANSBARIA SIDDIKIA DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
ATGRAM ISLAMIA DAKHIL MADRASHA,24.9131597,88.7530952,✅ Valid
CHAPRA ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
HATKALUPARA  DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
PAIKARA BILBARI IS: DHAKHIL MADRASA,24.6419463,88.8776635,✅ Valid
BARA SIMLA MOHILA COLLEGE,24.6681528,88.844513,✅ Valid
MOLLAH AZAD MEMORIAL COLLEGE,24.6141229,88.9731345,✅ Valid
ATRAI WOMENS COLLEGE,24.6188664,88.9868532,✅ Valid
PAIKARA BARAIKURI COLLEGE,24.6581024,88.8682959,✅ Valid
KASIRUDDIN DEWAN MEMORIAL SCHOOL & COLLEGE,24.8061878,88.9347378,✅ Valid
BADALGACHI MODEL PILOT HIGH SCHOOL,24.9669605,88.9049774,✅ Valid
BALUBHARA R B  HIGH SCHOOL,24.8902854,88.9485931,✅ Valid
NUNUJ KALIMIA HIGH SCHOOL,25.0290192,88.9994106,✅ Valid
GAYESHPUR HIGH SCHOOL,25.0186233,88.9189409,✅ Valid
MATHURA PUR BL HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
SREERAMPUR F.K. HIGH SCHOOL,24.8489104,88.7902709,✅ Valid
PAHARPUR ADIBASHI HIGH SCHOOL,25.0330962,88.970396,✅ Valid
BHANDARPUR BL HIGH SCHOOL,24.9704,88.9713045,✅ Valid
BHATSHAIL BL HIGH SCHOOL,24.9870998,88.8712867,✅ Valid
SHIBPUR HIGH SCHOOL,25.0095304,88.6632232,✅ Valid
MALLIKPUR HIGH SCHOOL,24.9003103,88.9514296,✅ Valid
MIRZAPUR K C HIGH SCHOOL,24.9207494,88.9105322,✅ Valid
KOLA BIZLI  HIGH SCHOOL,24.9451846,88.9677314,✅ Valid
BAIKUNTHAPUR B L HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
MITHAPUR BL HIGH SCHOOL,24.9906015,88.9854658,✅ Valid
SAGARPUR HIGH SCHOOL,25.0007621,88.9688455,✅ Valid
BEGUNJOAR HIGH SCHOOL,24.9233047,88.9288216,✅ Valid
GOBARCHAPAHAT HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
MITHAPUR EAKUBIA GIRLS HIGH SCHOOL,24.9897678,88.9844615,✅ Valid
SHERPUR HIGH SCHOOL,24.9412792,88.8958125,✅ Valid
DEWLIA SHERE BANGLA HIGH SCHOOL,24.9467444,88.9235008,✅ Valid
ARCHA JUNIOR HIGH SCHOOL,24.9018923,88.9306108,✅ Valid
KARTIKAHAR HIGH SCHOOL,24.9512573,88.938875,✅ Valid
JAGAPARA HIGH SCHOOL,24.9794286,88.9939716,✅ Valid
KADAMGACHI HIGH SCHOOL,24.9949218,88.9126164,✅ Valid
DHEKRA HIGH SCHOOL,24.9187328,88.8954458,✅ Valid
BILASHBARI HIGH SCHOOL,24.8945584,88.9877357,✅ Valid
GABNA HIGH SCHOOL,24.9378455,88.8663077,✅ Valid
SANNAS TALA NASRIN SIDDIQUE GIRLS HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
KHADAIL HIGH SCHOOL,24.9810149,89.0059821,✅ Valid
B T M MULTILETTERAL HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
BHANDERPUR SHABITTRI GIRLS HIGH SCHOOL,24.9683032,88.9658254,✅ Valid
MUKTI NAGAR DAKHIL MADRASA,24.9753179,88.9324069,✅ Valid
ZOLA PARA ISLAMIA DAKHIL MADRASA,24.8376725,88.7148505,✅ Valid
CHANGLA J.M.DAKHIL MADRASHA,24.9404418,88.9050069,✅ Valid
DHARMAPUR GOAL VITA HOSSAINIA ALIM MADRSHA,24.9912047,88.9857548,✅ Valid
GOIRA TATULIA D.M FAZIL MADRASHA,24.9473209,88.9810467,✅ Valid
MITHAPUR ALIM MADRASHA,24.9912047,88.9857548,✅ Valid
ISMAIL PUR RAHMANIA ALIM MADRASAH,24.9131597,88.7530952,✅ Valid
RUKUNPUR ADARSHA DAKHIL MADRASHA,24.9930946,88.9621286,✅ Valid
JAGADISHPUR DAKHIL MADRASA,24.6745575,88.6627213,✅ Valid
NUNUJ KALIMIA ALIM MADRASHA,25.0290192,88.9994106,✅ Valid
CHAKLA AND DARISON SHAHIDULLA DAKHIL MADRASHA,24.9131597,88.7530952,✅ Valid
PHATAGANGAPUR ISLAMIA DAKHIL MADRASA,24.8376725,88.7148505,✅ Valid
KESHAIL NURANIA DAKHIL MADRASAH,24.9667702,88.9826676,✅ Valid
DAUDPUR ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
BANGABANDHU GOVT.COLLEGE,24.9598125,88.9088906,✅ Valid
KOLA ADARSHA DEGREE  COLLEGE,24.944888,88.969611,✅ Valid
BADLAGACHI WOMEN'S COLLEGE,24.7375356,88.9692271,✅ Valid
MONGALBARI SIRAJIA HIGH SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
JAHAN PUR S.C. HIGH SCHOOL,25.117239,88.9199054,✅ Valid
LAKSHAN PARA HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
DHAMOIRHAT SOFIA PILOT HIGH SCHOOL,25.1524888,88.8411445,✅ Valid
BHATKUNDU KHATEMONNESA HIGH SCHOOL,25.094415,88.8970682,✅ Valid
PORANAGAR B. L. HIGH SCHOOL,25.0768701,88.9306108,✅ Valid
CHAKMOIRAM GOVT. MODEL HIGH SCHOOL,25.1398824,88.8685514,✅ Valid
SHANKARPUR HIGH SCHOOL,25.1248021,88.8190888,✅ Valid
RANGAMATI B L  HIGH SCHOOL,22.6619561,92.1611123,✅ Valid
BHEROM B.L. HIGH SCHOOL,25.1345863,88.7852238,✅ Valid
HORITOKI DANGA HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
ARANAGAR HIGH SCHOOL,25.0947032,88.8461351,✅ Valid
CHANDIPUR B L  HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
PALASHBARI BILATERAL HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
DHAMOIRHAT GIRLS HIGH SCHOOL,25.1492472,88.8545461,✅ Valid
KULFATPUR HIGH SCHOOL,25.1619706,88.8154949,✅ Valid
KAZIPARA HIGH SCHOOL,25.1007805,88.917767,✅ Valid
ISABPUR HIGH SCHOOL,25.0525951,88.9246816,✅ Valid
DEBIPUR  B L HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
SHAHID ABDUL JABBER MONGOL BARI SECONDARY GIRLS SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
PURBO TAHERPUR JUNIOR GIRLS SCHOOL,25.1504172,88.8514251,✅ Valid
FARSHIPARA MOZAFFAR RAHMANIA BI. DAKHIL MADRASAH,25.1524463,88.8293016,✅ Valid
KASHIPUR  ISLAMIA  DAKHIL MADRSAH,25.0741984,88.7758503,✅ Valid
RAGHUNATH PUR KAMIL MADRASHA,25.1388344,88.8007981,✅ Valid
MALAHAR ZAMEYA DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
BARA SHIBPUR ISLAMIA DHAKIL MADRASHA,25.0961158,88.9270182,✅ Valid
BELGHORIA DAKHIL MADRASA,24.9131597,88.7530952,✅ Valid
PAGAL DEWAN SIDDIQUIA FAZIL MADRASAH,24.8061878,88.9347378,✅ Valid
DHAMOIRHAT SIDDIKA  FAZIL MADRASHA,25.1503961,88.8515028,✅ Valid
BALARAMPUR SHEDDIKIA DAKHIL MADRASAH,24.9131597,88.7530952,✅ Valid
UTTAR CHAK RAHMAT SIDDIKIA  DAKHIL MADRASHA,25.1777244,88.9001638,✅ Valid
BORTHA DARUL ISLAM FAZIL MADRASAH,24.8061878,88.9347378,✅ Valid
SEN NAGAR ALIM MADRASA,24.9131597,88.7530952,✅ Valid
GANGARA ISLAMIA GIRLS ALIM  MADRASHA,24.9131597,88.7530952,✅ Valid
RASHPUR DAKHIL MADRASA,24.9131597,88.7530952,✅ Valid
DHAMOIR HAT M M DEGREE COLLEGE,25.150406,88.8514228,✅ Valid
DHAMOIR  HAT WOMEN'S DEGREE COLLEGE,25.150406,88.8514228,✅ Valid
ALHAJ ZAHANGIR ALAM MEMORIAL COLLEGE,24.8061878,88.9347378,✅ Valid
JOGADAL ADIBASHI SCHOOL & COLLEGE,24.8061878,88.9347378,✅ Valid
GOTEGARY  GIRLS HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
BALUBAZAR.S.M HIGH SCHOOL,24.8271027,88.6541326,✅ Valid
LAXMIRAMPUR HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
SHAHAPUKURIA A M GIRLS HIGH SCHOOL,24.7785774,88.6897473,✅ Valid
MAINAM BAHUMUKHY  SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
BURIDAHA HIGH SCHOOL,24.7401771,88.730637,✅ Valid
MANDA S .C. MODEL PILOT HIGH SCHOOL AND CLLEGE,24.9131597,88.7530952,✅ Valid
NURULLABAD ML SCHOOL AND BM COLLEGE,24.8061878,88.9347378,✅ Valid
TENTULIA D.B HIGH SCHOOL,24.6538116,88.6518238,✅ Valid
KALIGRAM DODANGI HIGH SCHOOL,24.7030308,88.6848245,✅ Valid
CHAKULI BAHUMUKHI HIGH SCHOOL AND COLLEGE,24.7365114,88.7999507,✅ Valid
NABAGRAM  HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
CHAKGOBINDA ADARSHA HIGH SCHOOL,24.6761,88.7135616,✅ Valid
PARANPUR HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KAYAPARA KAMARKURI HIGH SCHOOL,24.7646159,88.7080546,✅ Valid
FATEPUR (2ND) B.L HIGH SCHOOL,24.8501683,88.9581432,✅ Valid
KOCHRA BADALGHATA HIGH SCHOOL,24.7573851,88.668743,✅ Valid
GOBINDAPUR HIGH SCHOOL,24.7702295,88.7802517,✅ Valid
BILKARILLA B. M. HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
PAKURIA UNITED HIGH SCHOLL,24.7369022,88.66348,✅ Valid
"CHAKGOPAL HIGH SCHOOL,MANDA",24.7260858,88.7026691,✅ Valid
BAIDYAPUR HIGH SCHOOL,24.8460595,88.6957531,✅ Valid
DASPARA HIGH SCHOOL,24.7107691,88.7984411,✅ Valid
SATIHAT K.T. HIGH SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
TURUK BARIA HIGH SCHOOL,24.7062768,88.8364577,✅ Valid
BHALAIN S.F.  HIGH SCHOOL,24.7565926,88.7493998,✅ Valid
BANDUBI HAZI ISMAIL HOSSAIN HIGH SCHOOL,24.8619527,88.7174615,✅ Valid
KARNABHAG HIGH SCHOOL,24.7019093,88.8176913,✅ Valid
KANCHAN B.L. HIGH SCHOOL  AND COLLEGE,24.8061878,88.9347378,✅ Valid
ALALPUR HAZI SHEIKH ALAM HIGH SCHOOL,24.7723401,88.6364256,✅ Valid
AIORPARA HIGH SCHOOL,24.7565925,88.7493997,✅ Valid
SHISHOIL HIGH SCHOOL,24.8066649,88.6690896,✅ Valid
KUSUMBA D.P.B HIGH SCHOOL,24.7648993,88.6795865,✅ Valid
BILBOYRA GAYESHIA HIGH SCHOOL,24.6941404,88.7782876,✅ Valid
EKRUKHI HIGH SCHOOL,24.665959,88.6681662,✅ Valid
BHARSHO HIGH SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
KASHAB HIGH SCHOOL,24.7211869,88.816644,✅ Valid
BATHOIL GOPAL PRAMANIK HIGH SCHOOL,24.6516935,88.7006806,✅ Valid
GHONA ADARSHA HIGH SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
KHORD BANDAI KHARA HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
BISHNUPUR CHAKSHOILLA M. L HIGH SCHOOL,24.6927823,88.7769368,✅ Valid
DAXMIN MAINAM HIGH SCHOOL AND COLLEGE,24.7923027,88.7824342,✅ Valid
P-K-A HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
GOALMANDA HIGH SCHOOL,24.7076164,88.7544382,✅ Valid
SHAHAPUR D.A. HIGH SCHOOL,24.766909,88.6864673,✅ Valid
MOTGARI HIGH SCHOOL,24.7396047,88.749502,✅ Valid
RAMNAGAR HIGH SCHOOL,24.925554,88.6398863,✅ Valid
GOPALPUR CHALKGORI HIGH SCHOOL,24.9771456,88.6952444,✅ Valid
CHAK UMED HIGH SCHOOL,24.6737882,88.6713389,✅ Valid
MOSIDPUR HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
CHALK ROGHUNATH HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
CHAKKAMDEB GIRLS HIGH SCHOOL,24.6963316,88.7896917,✅ Valid
MAINAM SECONDARY GIRLS SCHOOL,24.7984123,88.7830612,✅ Valid
KALIKAPUR CHALKKALIKAPUR  SCHOOL AND COLLEGE,24.8061878,88.9347378,✅ Valid
PACHIM DURGAPUR JUNIUR HIGH SCHOOL,25.1108504,88.8172961,✅ Valid
LALPUKURIA  GIRLS HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KASHAB MANDOL PARA J.R GIRLS SCHOOL,24.7245846,88.8287014,✅ Valid
KANSHOPARA  HIGH SCHOOL,24.7535143,88.7871383,✅ Valid
PANGAR BANGA  HIGH  SCHOOL,24.7256017,88.7678262,✅ Valid
ENAYET PUR IDEAL HIGH SCHOOL,24.9821365,88.7590201,✅ Valid
MAHANAGAR SECONDARY GIRLS SCHOOL,24.8061878,88.9347378,✅ Valid
CHHOTOMULLUK GIRLS HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
G. S. GIRLS HIGH SCHOOL,24.8035162,88.7445619,✅ Valid
BIDDA MADHURY SHYKHATAN JUNIOR GIRLS HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
JOTBAZAR ADDARSAO GIRLS HIGH SCHOOL,24.7088079,88.7562385,✅ Valid
MUKTIJUDDHA MEMORIAL  GIRLS HIGH SCHOOL,24.7398302,88.6827837,✅ Valid
CHAKKESHAB JUNIOR ADARSHA GIRLS SCHOOL,24.8254159,88.6446365,✅ Valid
CHAK CHAMPOK CHHOTO JUNIOR GIRLS SCHOOL,24.8061878,88.9347378,✅ Valid
HALUDGHAR MOHILA DAKHIL MADRASHA,24.4374492,89.3771479,✅ Valid
NEEM BARIA DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
FATEHPUR DAKHIL MADRASAH,24.9131597,88.7530952,✅ Valid
KUSUMBA SHAHI DAKHIL MADRASHA,24.7520566,88.6814461,✅ Valid
BARA BELALDAHA IS. DEMUKHI FAZIL  MADRASAH,24.7355561,88.7181185,✅ Valid
JAMDAI GOTIULLA H ALIM MADRASHA,24.8541216,88.7036731,✅ Valid
ZAFRABAD ADARSHA DAKHIL MADRASHA,24.7814373,88.7943551,✅ Valid
CHALKHARI NARAYON DAKHIL MADRASA,24.6745575,88.6627213,✅ Valid
PARANPUR KAMIL MADRASAH,24.7959059,88.6609383,✅ Valid
KALIKAPUR ALIM MADRASAH,24.6929721,88.7525322,✅ Valid
RAMNAGAR DAKIL MADRASHA,24.9131597,88.7530952,✅ Valid
SINGA BALUKA SALEHIA DAKHIL MADRASHA,24.9131597,88.7530952,✅ Valid
PAROIL ALIM MADRASAH,25.0847775,88.6786868,✅ Valid
DEUL DURGAPUR AL ARABIA  DAKHIL MADRSAH,24.9131597,88.7530952,✅ Valid
MAZIDPUR ISLAMIA FAZIL MADRASAH,24.8061878,88.9347378,✅ Valid
TURUK GRAM ISLAMIA DAKHI MADRASAH,24.8061878,88.9347378,✅ Valid
DASPARA DIMUKHI SINIOR MADRASAH,24.8061878,88.9347378,✅ Valid
"CHAKDEBIRAM& CHAKBULAI ALIM ,ADRASHA",24.8061878,88.9347378,✅ Valid
BHARSON ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
CHAKMANIK &CHAK SREEKRISNA DAKHIL MADRASHA,24.6845064,88.7355667,✅ Valid
RABA AKTER ALIM MADRASHA,24.9912047,88.9857548,✅ Valid
CHAKRUGHONATH DAKHIL MADRASA,24.6745575,88.6627213,✅ Valid
MIRPUR ISLAMIA DAKHIL MADRASHA,24.9131597,88.7530952,✅ Valid
CHAK KANU DARUS SALAM MOHILLA DAKHIL MADRASHA,24.7116486,88.6988569,✅ Valid
PIRAKAIR DAKHIL MADRASHA,24.6745575,88.6627213,✅ Valid
NAHALA KALUPARA DAKHIL MADRASHA,24.6836283,88.8117261,✅ Valid
KOCHR DAKHIL  MADRASH,24.6745575,88.6627213,✅ Valid
CHHOTA CHAK CHAMPAK DAKHIL MADRASHA,24.7257168,88.7842629,✅ Valid
ENAYETPUR JOARDAR PARA DAKHIL MADRASHA,24.9821365,88.7590201,✅ Valid
GAIHANA KRISHNAPUR MOHILA DAKHIL MADRASAH,24.7279821,88.700061,✅ Valid
ELANGA ISLAMIA  DAKHIL MADRASHA,24.8376725,88.7148505,✅ Valid
GOLAMMANDA KHORAGHAT DAKHIL MADRASA,24.9131597,88.7530952,✅ Valid
KURIA PARA DAKHIL MADRASHA,24.7173401,88.8515028,✅ Valid
GARIKHETRA ISLAMIYA DAKHIL MADRASHA,24.7712488,88.727746,✅ Valid
CHOWBARIA  HAT  COLLEGE,24.704905,88.6137683,✅ Valid
UTTARA DEGREE COLLEGE,24.7095079,88.677003,✅ Valid
MANDA MOMIN SHAHANA DEGREE COLLEGE,24.7875731,88.6985224,✅ Valid
CHAKULI DEGREE COLLEGE,24.7380354,88.8011796,✅ Valid
PANIAL ADARSHA COLLEGE,24.6517541,88.6579309,✅ Valid
MANDA KARIGORI AND KRISHI COLLEGE,24.8061878,88.9347378,✅ Valid
DASHPARA DEGREE COLLEGE,24.9131597,88.7530952,✅ Valid
FATEPUR KALIMUDDIN COLLEGE,24.8501683,88.9581432,✅ Valid
BALUBAZAR SHAFIUDDIN MOLLAH COLLEGE,24.8247779,88.6475464,✅ Valid
MANDA BUSINESS MANGEMENT INSTITUTE,24.7185623,88.7768623,✅ Valid
MANDA THANA ADARSHA GIRL'S SCHOOL & COLLEGE,24.7631771,88.7053464,✅ Valid
GOTEGARI SHAHEED MAMUN HIGH SCHOOL & COLLEGE,24.7807217,88.7431994,✅ Valid
BHARADUBA AKTER HAMID SIDDIQEE HIGH SCHOOL,24.9131597,88.7530952,✅ Valid
JAHANGIRPUR  MODEL  HIGH SCHOOL,24.9109115,88.7536468,✅ Valid
HAMID PUR JIGATOLA M. L. HIGH SCHOOL,24.866087,88.740695,✅ Valid
MOHADEBPUR SARBA MONGALA PILOT HIGH SCHOOL,24.9209358,88.7460236,✅ Valid
JANTIGRAM T.A.HIGH SCHOOL,24.9330575,88.8116047,✅ Valid
CHANDASH MOKHDUM SHAH HIGH SCHOOL,24.8957627,88.6869344,✅ Valid
BAGDOBE HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KALU SHAHAR HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
DHANJAIL HIGH SCHOOL,24.9009931,88.8520535,✅ Valid
RAIGAON  HIGH  SCHOOL,24.9777674,88.842954,✅ Valid
MOHISH BATHAN HIGH SCHOOL,24.8226083,88.4901115,✅ Valid
SARASWATI PUR  HIGH SCHOOL,24.8694492,88.8270033,✅ Valid
JOYPUR DANGAPARA HIGH SCHOOL,24.9410261,88.6895159,✅ Valid
JOANPUR  B L HIGH SCHOOL,24.9363093,88.7928259,✅ Valid
BELKURI HIGH SCHOOL AND COLLEGE,24.9626225,88.66152,✅ Valid
HAT CHAK GOURI HIGH SCHOOL,25.09287,88.7048771,✅ Valid
KRISNA GOPALPUR DWI-MUKHI HIGH SCHOOL,24.8233869,88.7530076,✅ Valid
SHALBARI HIGH SCHOOL,24.8008072,88.6043982,✅ Valid
DAUL BARBAKPUR HIGH SCHOOL,24.9593854,88.7923974,✅ Valid
SHIBGANJ M.L.HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
GANGARAM PUR HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
BAKAPUR HIGH SCHOOL,24.9082808,88.7950767,✅ Valid
KHANPUR HAZI DHANEJ UDDIN HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
MOHINAGAR HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
UTTAR GRAM B/L HIGH SCHOOL,24.8788859,88.7875634,✅ Valid
GAHALI  BI LATERAL HIGH SCHOOL,24.9741167,88.6880184,✅ Valid
DEBARPUR D.N.G HIGH SCHOOL,25.0055138,88.7886883,✅ Valid
BILCHARA R. C. P. HIGH SCHOOL,25.0035273,88.7753554,✅ Valid
PANTHAKATA HIGH SCHOOL,24.818848,88.7071508,✅ Valid
KHAJUR U.P. HIGH SCHOOL,24.9258224,88.713319,✅ Valid
KURAIL SHERE BANGLA HIGH SCHOOL,24.9902915,88.8100588,✅ Valid
MORTUZAPUR HIGH SCHOOL,24.9204785,88.6695522,✅ Valid
RASULPUR HIGH SCHOOL,24.8379978,88.4545071,✅ Valid
PAHARPUR J.N GIRLS HIGH SCHOOL,24.8676989,88.9198322,✅ Valid
KUNJABON BONDAR KARIGORI GIRLS HIGH SCHOOL,24.9180278,88.7406253,✅ Valid
AKHTER SIDDIQUE GIRLS HIGH SCHOOL,24.878218,88.787266,✅ Valid
MATTRI MANGAL JUNIOR GIRLS SCHOOL,24.8061878,88.9347378,✅ Valid
FARMANPUR JUNIOR SCHOOL,25.5873193,88.5969856,✅ Valid
PAHAR PUR JUNIOR  SCHOOL,25.0342023,88.9772855,✅ Valid
MALAHAR GIRLS HIGH SCHOOL,25.1595469,88.8395205,✅ Valid
BAGDOBE JUNIOR GIRLS SCHOOL,24.8061878,88.9347378,✅ Valid
BIL SHIKARY HIGH SCHOOL,24.9864892,88.7109812,✅ Valid
BAMONSATA ADARSHA  HIGH SCHOOL,24.8061878,88.9347378,✅ Valid
KANCHON GIRLS HIGH  SCHOOL,24.8894283,88.6559222,✅ Valid
CHANDASH  GIRLS HIGH SCHOOL,24.8957627,88.6869344,✅ Valid
BORENDRA BIDYA NIKETON HIGH SCHOOL,23.7738926,90.411929,✅ Valid
SHAGRAIL ADARSHA JUNIOR SCHOOL,24.7608361,88.7087812,✅ Valid
CHANDA IDEAL HIGH SCHOOL,24.9128441,88.8152128,✅ Valid
MAYGORA JUNIOR SCHOOL,24.8061878,88.9347378,✅ Valid
BHALAIN ALTAFUN NESA MEMORIAL  HIGH SCHOOL,24.8450749,88.6868139,✅ Valid
B. S. JUNIOR GIRLS SCHOOL,24.8061878,88.9347378,✅ Valid
JOANPUR SIDDIQUIA  FAZIL MADRASAH,24.9131597,88.7530952,✅ Valid
KUNDONA DAHKIL MADRASAH,24.6745575,88.6627213,✅ Valid
LAKSHMIPUR KAHAIRUL ULUM FAZIL MADRASH,22.9446744,90.8281907,✅ Valid
RAMRAY PUR ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
SARTA NOMANIA DAKHIL MADRASAH,24.6745575,88.6627213,✅ Valid
GOFANAGAR ISLAMIA DAHIL MADRASAH,24.9550587,88.7133039,✅ Valid
PROSADPUR ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
SHERPUR KURAI PARA  K.U.DAKHIL MADRASAH,24.9131597,88.7530952,✅ Valid
MIRZAPUR ISLAMIA ALIM  MADRASHA,24.9778082,88.658832,✅ Valid
ENAYET PUR WAJEDIA FAZIL MADRASHA,24.9821365,88.7590201,✅ Valid
KHOSHAL BARI ISLAMIA DAKHIL MADRASAH,24.8376725,88.7148505,✅ Valid
FATEPUR RAHMANIA DAKAIL MADRASAH,24.6745575,88.6627213,✅ Valid
BINODPUR ISLAMIA DAHKIL MADRASAH,24.8061878,88.9347378,✅ Valid
ALIDEWNA RAIPUR NESARIA ALIM MADRASAH,24.9131597,88.7530952,✅ Valid
PAGHA BASIR UDDIN IS.DAHKIL MADRASAH,24.8763906,88.6754075,✅ Valid
CHAKRAJA AHMMADIA DAHKIL MADRASAH,24.6745575,88.6627213,✅ Valid
JOYPUR DANGA PARA DAKAIL MADRASAH,24.9410261,88.6895159,✅ Valid
JAHANGIR PUR ISLAMIA ALIM MADRASHA,24.5907603,88.9008145,✅ Valid
SAFAPUR UNION ALIM MADRASAH,25.0847775,88.6786868,✅ Valid
RAMCHANDRAPUR BAHRUL ULUM ISLAMIA ALIM MADRASAH,24.8061878,88.9347378,✅ Valid
FARMANPUR ISLAMIA DAKAIL MADRASAH,24.8376725,88.7148505,✅ Valid
BINODPUR DAHKIL MADRASAH,24.6745575,88.6627213,✅ Valid
SONAKURI MALAHAR DARUL ULUM MOHILA DAKHIL MADRASAH,24.9569448,88.6744135,✅ Valid
SAMASPUR DARUL ULUM ISLAMIA DAKHIL MADRASAH,24.8061878,88.9347378,✅ Valid
ARIF MEMORIAL COLLEGE,24.8901546,88.7965267,✅ Valid
